gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000258285.1_ASM25828v1_genomic_CDS_4716	AJKG01000083.1	236218	237543	+	GCA_001010525.1_ASM101052v1_genomic_CDS_4474	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4717	AJKG01000084.1	304	534	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_0367	1	shell	1	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4718	AJKG01000084.1	586	3342	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_3629	1	shell	2	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4719	AJKG01000084.1	3479	4675	-	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_2711	1	persistent	0	6	17
GCA_000258285.1_ASM25828v1_genomic_CDS_4720	AJKG01000084.1	4672	6429	-	GCA_001547575.1_ASM154757v1_genomic_CDS_3441	1	shell	1	1	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4721	AJKG01000084.1	6470	8239	-	GCA_001914085.1_ASM191408v1_genomic_CDS_3358	1	shell	0	4	15
GCA_000258285.1_ASM25828v1_genomic_CDS_4722	AJKG01000084.1	8382	8855	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1267	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4723	AJKG01000084.1	9010	9762	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1268	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4724	AJKG01000084.1	9863	11827	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1269	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4725	AJKG01000084.1	11971	13461	+	GCA_000733615.1_ASM73361v1_genomic_CDS_7355	1	shell	1	1	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4726	AJKG01000084.1	13614	14798	+	GCA_000467025.1_ASM46702v1_genomic_CDS_7355	1	persistent	2	4	16
GCA_000258285.1_ASM25828v1_genomic_CDS_4727	AJKG01000084.1	14927	15592	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_1524	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4728	AJKG01000084.1	15816	17387	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_1525	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4729	AJKG01000084.1	17590	17799	-	GCA_001045515.1_ASM104551v1_genomic_CDS_5886	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4730	AJKG01000084.1	18005	18643	+	GCA_002215625.1_ASM221562v1_genomic_CDS_0071	1	persistent	1	5	22
GCA_000258285.1_ASM25828v1_genomic_CDS_4731	AJKG01000084.1	18894	19895	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_3616	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4732	AJKG01000084.1	19899	20723	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_5828	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4733	AJKG01000084.1	20720	21469	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_3614	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4734	AJKG01000084.1	21623	22216	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_6340	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4735	AJKG01000084.1	22335	23306	+	GCA_000467045.1_ASM46704v1_genomic_CDS_4384	1	persistent	3	2	14
GCA_000258285.1_ASM25828v1_genomic_CDS_4736	AJKG01000084.1	23384	24532	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4554	1	persistent	3	1	11
GCA_000258285.1_ASM25828v1_genomic_CDS_4737	AJKG01000084.1	24553	25341	+	GCA_000751155.1_PSV1.0_genomic_CDS_1940	1	persistent	3	1	11
GCA_000258285.1_ASM25828v1_genomic_CDS_4738	AJKG01000084.1	25338	26162	+	GCA_000152525.1_ASM15252v1_genomic_CDS_2474	1	persistent	3	0	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4739	AJKG01000084.1	26203	26418	+	GCA_000152525.1_ASM15252v1_genomic_CDS_2473	1	persistent	1	7	38
GCA_000258285.1_ASM25828v1_genomic_CDS_4740	AJKG01000084.1	26598	26936	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_1738	1	shell	2	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4741	AJKG01000084.1	26988	27299	-	GCA_000733615.1_ASM73361v1_genomic_CDS_0069	1	shell	2	1	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4742	AJKG01000084.1	27428	27799	-	GCA_001874665.1_ASM187466v1_genomic_CDS_1326	1	persistent	1	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4743	AJKG01000084.1	27801	28361	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_1735	2	persistent	1	9	44
GCA_000258285.1_ASM25828v1_genomic_CDS_4744	AJKG01000084.1	28379	29083	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4546	1	shell	3	3	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4745	AJKG01000084.1	29194	29751	-	GCA_001007345.1_ASM100734v1_genomic_CDS_5000	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4746	AJKG01000084.1	30031	30483	+	GCA_001465445.1_ADP0v1_genomic_CDS_0550	1	shell	0	3	11
GCA_000258285.1_ASM25828v1_genomic_CDS_4747	AJKG01000084.1	30623	31516	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_1753	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4748	AJKG01000084.1	31612	32001	+	GCA_001921095.1_TRN6622_genomic_CDS_5013	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4749	AJKG01000084.1	31988	32674	+	GCA_001007345.1_ASM100734v1_genomic_CDS_5004	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4750	AJKG01000084.1	32803	33582	+	GCA_002010815.1_ASM201081v1_genomic_CDS_0438	1	persistent	0	6	11
GCA_000258285.1_ASM25828v1_genomic_CDS_4751	AJKG01000084.1	33579	34475	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_0558	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4752	AJKG01000084.1	34574	34867	+	GCA_001010525.1_ASM101052v1_genomic_CDS_0787	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4753	AJKG01000084.1	34983	35894	+	GCA_000467025.1_ASM46702v1_genomic_CDS_6492	1	persistent	2	9	26
GCA_000258285.1_ASM25828v1_genomic_CDS_4754	AJKG01000084.1	36011	36781	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2007	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4755	AJKG01000084.1	36801	37145	-	GCA_000496325.1_MDRPA05_genomic_CDS_6405	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4756	AJKG01000084.1	37180	38586	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_1551	1	shell	1	7	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4757	AJKG01000084.1	38677	39483	-	GCA_000496325.1_MDRPA05_genomic_CDS_6403	1	shell	0	3	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4758	AJKG01000084.1	39705	41462	+	GCA_002025755.1_ASM202575v1_genomic_CDS_3506	1	shell	0	5	9
GCA_000258285.1_ASM25828v1_genomic_CDS_4759	AJKG01000084.1	41519	42889	+	GCA_001465155.1_ASM146515v1_genomic_CDS_2524	1	shell	0	5	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4760	AJKG01000084.1	43039	45522	+	GCA_000412735.1_pagenome_genomic_CDS_1520	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4761	AJKG01000084.1	45529	46341	-	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_5799	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4762	AJKG01000084.1	46587	47612	+	GCA_000258285.1_ASM25828v1_genomic_CDS_4762	1	shell	1	3	7
GCA_000258285.1_ASM25828v1_genomic_CDS_4763	AJKG01000084.1	47754	48851	+	GCA_000258285.1_ASM25828v1_genomic_CDS_4763	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4764	AJKG01000084.1	48844	49845	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_5796	1	shell	0	4	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4765	AJKG01000084.1	49863	50975	+	GCA_001547575.1_ASM154757v1_genomic_CDS_3004	1	shell	1	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4766	AJKG01000084.1	50976	51374	-	GCA_000531435.1_PA38182_genomic_CDS_3755	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4767	AJKG01000084.1	51468	52052	-	GCA_000531435.1_PA38182_genomic_CDS_3754	1	shell	1	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4768	AJKG01000084.1	52088	52354	-	GCA_000467045.1_ASM46704v1_genomic_CDS_0505	1	persistent	2	9	21
GCA_000258285.1_ASM25828v1_genomic_CDS_4769	AJKG01000084.1	52564	52833	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_6308	1	shell	1	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4770	AJKG01000084.1	53249	53764	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_1707	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4771	AJKG01000084.1	53829	54815	+	GCA_001010525.1_ASM101052v1_genomic_CDS_1208	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4772	AJKG01000084.1	55025	57700	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_2555	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4773	AJKG01000084.1	57786	58403	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_1703	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4774	AJKG01000084.1	58621	60411	+	GCA_001036075.1_ASM103607v1_genomic_CDS_2857	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4775	AJKG01000084.1	60408	61739	+	GCA_001010525.1_ASM101052v1_genomic_CDS_1203	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4776	AJKG01000084.1	61736	63091	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_2690	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4777	AJKG01000084.1	63084	63371	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_2691	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4778	AJKG01000084.1	63546	64031	+	GCA_001465445.1_ADP0v1_genomic_CDS_0530	1	shell	0	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4779	AJKG01000084.1	64144	65115	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_1783	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4780	AJKG01000084.1	65119	66291	+	GCA_000496325.1_MDRPA05_genomic_CDS_4610	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4781	AJKG01000084.1	66288	67421	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_0222	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4782	AJKG01000084.1	67475	67816	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_0526	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4783	AJKG01000084.1	67818	68744	-	GCA_001641325.1_ASM164132v1_genomic_CDS_0435	1	persistent	3	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4784	AJKG01000084.1	69018	69794	+	GCA_000478865.2_ASM47886v2_genomic_CDS_1876	1	persistent	2	3	18
GCA_000258285.1_ASM25828v1_genomic_CDS_4785	AJKG01000084.1	69877	70413	-	GCA_001010525.1_ASM101052v1_genomic_CDS_1193	1	shell	1	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4786	AJKG01000084.1	70430	71257	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_1585	1	shell	1	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4787	AJKG01000084.1	71248	72162	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2677	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4788	AJKG01000084.1	72159	73445	-	GCA_002025755.1_ASM202575v1_genomic_CDS_3474	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4789	AJKG01000084.1	73442	75352	-	GCA_001007345.1_ASM100734v1_genomic_CDS_5160	1	shell	1	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4790	AJKG01000084.1	75395	77542	-	GCA_001007345.1_ASM100734v1_genomic_CDS_5161	1	shell	0	4	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4791	AJKG01000084.1	77770	78174	-	GCA_000962895.1_ASM96289v1_genomic_CDS_6397	1	shell	2	2	10
GCA_000258285.1_ASM25828v1_genomic_CDS_4792	AJKG01000084.1	78235	78537	+	GCA_000572265.1_PA01_BK1_genomic_CDS_0114	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4793	AJKG01000084.1	78544	79239	-	GCA_001465445.1_ADP0v1_genomic_CDS_6219	1	persistent	2	6	19
GCA_000258285.1_ASM25828v1_genomic_CDS_4794	AJKG01000084.1	79292	80062	-	GCA_000258285.1_ASM25828v1_genomic_CDS_4794	1	shell	1	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4795	AJKG01000084.1	80160	80525	-	GCA_000258285.1_ASM25828v1_genomic_CDS_4795	1	shell	2	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4796	AJKG01000084.1	80679	81005	-	GCA_000467005.1_ASM46700v1_genomic_CDS_0652	1	persistent	1	3	35
GCA_000258285.1_ASM25828v1_genomic_CDS_4797	AJKG01000084.1	81366	82202	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4490	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4798	AJKG01000084.1	82255	83259	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_6276	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4799	AJKG01000084.1	83326	84120	+	GCA_000152525.1_ASM15252v1_genomic_CDS_2409	1	persistent	0	4	12
GCA_000258285.1_ASM25828v1_genomic_CDS_4800	AJKG01000084.1	84141	84863	+	GCA_001547575.1_ASM154757v1_genomic_CDS_0567	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4801	AJKG01000084.1	84873	85331	+	GCA_001547575.1_ASM154757v1_genomic_CDS_0568	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4802	AJKG01000084.1	85331	85960	+	GCA_001921095.1_TRN6622_genomic_CDS_5366	1	shell	1	1	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4803	AJKG01000084.1	85960	87060	+	GCA_000828755.1_ASM82875v1_genomic_CDS_3976	1	persistent	1	2	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4804	AJKG01000084.1	87057	87941	+	GCA_000759445.1_ASM75944v1_genomic_CDS_0990	1	persistent	2	0	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4805	AJKG01000084.1	87938	88753	+	GCA_000935665.1_PDCFBP4219-G1_genomic_CDS_3496	1	persistent	1	3	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4806	AJKG01000084.1	88803	89519	+	GCA_001465155.1_ASM146515v1_genomic_CDS_2476	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4807	AJKG01000084.1	89509	90672	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_2721	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4808	AJKG01000084.1	90672	91229	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_2722	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4809	AJKG01000084.1	91220	91990	+	GCA_000496325.1_MDRPA05_genomic_CDS_4579	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4810	AJKG01000084.1	92029	92214	-	GCA_000496325.1_MDRPA05_genomic_CDS_4578	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4811	AJKG01000084.1	92266	92412	-	GCA_001465155.1_ASM146515v1_genomic_CDS_2471	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4812	AJKG01000084.1	92502	92780	-	GCA_000335395.3_ASM33539v3_genomic_CDS_1611	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4813	AJKG01000084.1	92973	93491	-	GCA_000412735.1_pagenome_genomic_CDS_1580	1	shell	0	5	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4814	AJKG01000084.1	95282	96430	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_0189	1	shell	1	4	7
GCA_000258285.1_ASM25828v1_genomic_CDS_4815	AJKG01000084.1	96445	99186	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1422	1	shell	0	2	11
GCA_000258285.1_ASM25828v1_genomic_CDS_4816	AJKG01000084.1	100213	101466	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_1442	1	cloud	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4817	AJKG01000084.1	102140	103180	+	GCA_001830355.1_ASM183035v1_genomic_CDS_0665	1	shell	0	3	12
GCA_000258285.1_ASM25828v1_genomic_CDS_4818	AJKG01000084.1	103263	104378	+	GCA_001914085.1_ASM191408v1_genomic_CDS_5118	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4819	AJKG01000084.1	104404	105561	+	GCA_000412735.1_pagenome_genomic_CDS_1584	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4820	AJKG01000084.1	105558	106148	+	GCA_001921095.1_TRN6622_genomic_CDS_2289	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4821	AJKG01000084.1	106191	106709	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2871	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4822	AJKG01000084.1	106763	107110	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2870	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4823	AJKG01000084.1	107578	108636	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4460	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4824	AJKG01000084.1	108641	109669	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_1434	1	shell	0	4	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4825	AJKG01000084.1	109657	110553	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_0177	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4826	AJKG01000084.1	110610	111956	-	GCA_000258285.1_ASM25828v1_genomic_CDS_4826	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4827	AJKG01000084.1	112180	113523	+	GCA_000733615.1_ASM73361v1_genomic_CDS_7002	1	persistent	1	6	17
GCA_000258285.1_ASM25828v1_genomic_CDS_4828	AJKG01000084.1	113707	115011	+	GCA_001036075.1_ASM103607v1_genomic_CDS_3900	1	shell	1	5	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4830	AJKG01000084.1	115668	116417	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_4891	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4831	AJKG01000084.1	116488	116958	-	GCA_001045515.1_ASM104551v1_genomic_CDS_5789	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4832	AJKG01000084.1	117013	117336	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_4889	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4833	AJKG01000084.1	117481	118218	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4449	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4834	AJKG01000084.1	118311	119243	+	GCA_000500605.1_PseudoSJ9_genomic_CDS_2133	1	persistent	1	3	11
GCA_000258285.1_ASM25828v1_genomic_CDS_4835	AJKG01000084.1	119320	120144	+	GCA_000733615.1_ASM73361v1_genomic_CDS_6993	1	persistent	2	3	18
GCA_000258285.1_ASM25828v1_genomic_CDS_4836	AJKG01000084.1	120459	120764	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2774	1	shell	1	2	9
GCA_000258285.1_ASM25828v1_genomic_CDS_4837	AJKG01000084.1	120766	122481	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_1421	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4838	AJKG01000084.1	122547	122897	+	GCA_001007345.1_ASM100734v1_genomic_CDS_5866	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4839	AJKG01000084.1	122981	125119	+	GCA_001401055.1_PsoICMP16925_genomic_CDS_4611	1	persistent	1	3	21
GCA_000258285.1_ASM25828v1_genomic_CDS_4840	AJKG01000084.1	125214	126377	+	GCA_001010525.1_ASM101052v1_genomic_CDS_5084	1	shell	1	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4841	AJKG01000084.1	126527	127543	+	GCA_001010525.1_ASM101052v1_genomic_CDS_5085	1	shell	0	2	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4842	AJKG01000084.1	127661	128095	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2613	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4843	AJKG01000084.1	128372	130423	+	GCA_001465155.1_ASM146515v1_genomic_CDS_2441	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4844	AJKG01000084.1	130431	132617	-	GCA_000825745.1_PAE221_genomic_CDS_3632	1	shell	1	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4845	AJKG01000084.1	132686	132976	+	GCA_001467325.1_ASM146732v1_genomic_CDS_1201	1	persistent	1	8	22
GCA_000258285.1_ASM25828v1_genomic_CDS_4846	AJKG01000084.1	133072	134064	+	GCA_001465155.1_ASM146515v1_genomic_CDS_2438	1	shell	1	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4847	AJKG01000084.1	134075	135241	-	GCA_001914085.1_ASM191408v1_genomic_CDS_5089	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4848	AJKG01000084.1	135333	136145	-	GCA_002025755.1_ASM202575v1_genomic_CDS_4727	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4849	AJKG01000084.1	136203	136442	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_1652	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4850	AJKG01000084.1	136456	137448	-	GCA_000412735.1_pagenome_genomic_CDS_1617	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4851	AJKG01000084.1	137452	137877	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_1648	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4852	AJKG01000084.1	137874	139130	-	GCA_001921095.1_TRN6622_genomic_CDS_2257	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4853	AJKG01000084.1	139123	140037	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_1650	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4854	AJKG01000084.1	140039	141364	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_1651	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4855	AJKG01000084.1	141364	142530	-	GCA_000531435.1_PA38182_genomic_CDS_3660	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4856	AJKG01000084.1	142527	149585	-	GCA_000531435.1_PA38182_genomic_CDS_3659	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4857	AJKG01000084.1	150067	150672	+	GCA_000531435.1_PA38182_genomic_CDS_3658	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4858	AJKG01000084.1	151016	151903	-	GCA_000531435.1_PA38182_genomic_CDS_3657	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4859	AJKG01000084.1	151913	153691	-	GCA_000258285.1_ASM25828v1_genomic_CDS_4859	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4860	AJKG01000084.1	153688	154563	-	GCA_000733615.1_ASM73361v1_genomic_CDS_7635	1	shell	0	2	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4861	AJKG01000084.1	154875	155687	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4417	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4862	AJKG01000084.1	155695	156609	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_4859	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4863	AJKG01000084.1	156698	157153	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_1661	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4864	AJKG01000084.1	157384	159462	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_4857	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4865	AJKG01000084.1	159520	160020	-	GCA_000152525.1_ASM15252v1_genomic_CDS_2344	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4866	AJKG01000084.1	160086	160814	-	GCA_001045515.1_ASM104551v1_genomic_CDS_5757	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4867	AJKG01000084.1	160938	161708	-	GCA_001990445.1_ASM199044v1_genomic_CDS_4500	1	shell	2	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4868	AJKG01000084.1	161705	162538	-	GCA_001036075.1_ASM103607v1_genomic_CDS_3368	1	persistent	1	5	17
GCA_000258285.1_ASM25828v1_genomic_CDS_4869	AJKG01000084.1	162532	163335	-	GCA_001990445.1_ASM199044v1_genomic_CDS_4502	1	shell	2	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4870	AJKG01000084.1	163332	164189	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1429	1	persistent	2	4	20
GCA_000258285.1_ASM25828v1_genomic_CDS_4871	AJKG01000084.1	164338	165228	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1428	1	shell	1	1	12
GCA_000258285.1_ASM25828v1_genomic_CDS_4872	AJKG01000084.1	165232	167412	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1427	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4873	AJKG01000084.1	167739	169394	+	GCA_000531435.1_PA38182_genomic_CDS_3641	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4874	AJKG01000084.1	169463	169918	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_0528	1	shell	1	1	3
